iter	Passed	Remaining
10475	147848	1411156386
10476	147864	1411174129
10477	147877	1411170353
10478	147893	1411180220
10479	147907	1411185424
10480	147922	1411193852
10481	147936	1411193469
10482	147950	1411187968
10483	147964	1411192944
10484	147978	1411189774
10485	147992	1411185405
10486	148006	1411180902
10487	148019	1411179067
10488	148034	1411180599
10489	148047	1411176046
10490	148061	1411170580
10491	148075	1411170355
10492	148089	1411166306
10493	148103	1411167074
10494	148117	1411163168
10495	148130	1411158549
10496	148144	1411156135
10497	148158	1411149350
10498	148171	1411145839
10499	148185	1411140673
10500	148199	1411137454
10501	148212	1411133501
10502	148226	1411128707
10503	148240	1411125670
10504	148254	1411123699
10505	148267	1411121213
10506	148281	1411120028
10507	148295	1411112651
10508	148309	1411109899
10509	148322	1411105972
10510	148336	1411102411
10511	148350	1411098230
10512	148365	1411104762
10513	148378	1411101263
10514	148392	1411096343
10515	148406	1411094194
10516	148420	1411090966
10517	148433	1411087393
10518	148447	1411085836
10519	148461	1411083340
10520	148475	1411081667
10521	148489	1411077512
10522	148502	1411073375
10523	148516	1411069313
10524	148530	1411065801
10525	148544	1411063547
10526	148558	1411064943
10527	148573	1411071009
10528	148586	1411067465
10529	148600	1411063115
10530	148614	1411061221
10531	148628	1411061990
10532	148641	1411053806
10533	148655	1411051157
10534	148669	1411049878
10535	148683	1411044891
10536	148696	1411040118
10537	148710	1411032751
10538	148724	1411031544
10539	148738	1411027800
10540	148751	1411026094
10541	148767	1411042759
10542	148784	1411065302
10543	148799	1411078255
10544	148815	1411096727
10545	148830	1411103468
10546	148845	1411114552
10547	148861	1411127586
10548	148875	1411126934
10549	148889	1411124332
10550	148906	1411152320
10551	148920	1411152450
10552	148933	1411145923
10553	148947	1411140602
10554	148963	1411157851
10555	148977	1411156350
10556	148991	1411154768
10557	149005	1411152461
10558	149019	1411150895
10559	149033	1411152828
10560	149046	1411146399
10561	149060	1411142425
10562	149074	1411138186
10563	149087	1411133702
10564	149101	1411129658
10565	149114	1411122190
10566	149128	1411119387
10567	149142	1411114868
10568	149157	1411128771
10569	149172	1411131398
10570	149186	1411129504
10571	149200	1411129080
10572	149214	1411128068
10573	149227	1411122216
10574	149242	1411123210
10575	149255	1411117390
10576	149269	1411116885
10577	149283	1411116893
10578	149297	1411114168
10579	149311	1411115383
10580	149325	1411114561
10581	149340	1411116868
10582	149354	1411121279
10583	149368	1411121744
10584	149382	1411118751
10585	149396	1411114387
10586	149410	1411112228
10587	149423	1411104521
10588	149437	1411101535
10589	149451	1411097423
10590	149464	1411094233
10591	149478	1411090202
10592	149492	1411084442
10593	149505	1411083252
10594	149519	1411079043
10595	149533	1411074147
10596	149546	1411066656
10597	149560	1411069406
10598	149574	1411063098
10599	149588	1411062174
10600	149602	1411059495
10601	149616	1411056949
10602	149629	1411053932
10603	149643	1411045717
10604	149656	1411041163
10605	149670	1411037759
10606	149684	1411034441
10607	149698	1411030747
10608	149712	1411029875
10609	149725	1411024880
10610	149739	1411026165
10611	149754	1411028027
10612	149771	1411062105
10613	149788	1411088551
10614	149804	1411106553
10615	149819	1411109206
10616	149833	1411107097
10617	149847	1411110961
10618	149863	1411125060
10619	149878	1411134048
10620	149894	1411156414
10621	149908	1411156428
10622	149922	1411154886
10623	149936	1411151223
10624	149950	1411148603
10625	149964	1411149880
10626	149978	1411146329
10627	149992	1411142908
10628	150006	1411141278
10629	150020	1411139305
10630	150033	1411133416
10631	150046	1411126410
10632	150060	1411122201
10633	150074	1411118190
10634	150088	1411119942
10635	150102	1411115951
10636	150116	1411114927
10637	150129	1411110803
10638	150143	1411105448
10639	150159	1411119025
10640	150172	1411116080
10641	150186	1411110056
10642	150200	1411109733
10643	150213	1411103602
10644	150227	1411095054
10645	150241	1411094414
10646	150254	1411087242
10647	150268	1411087483
10648	150282	1411085541
10649	150296	1411081066
10650	150310	1411079341
10651	150323	1411075246
10652	150337	1411071730
10653	150351	1411072577
10654	150366	1411078045
10655	150380	1411075030
10656	150393	1411071237
10657	150407	1411066369
10658	150421	1411063943
10659	150434	1411059159
10660	150448	1411056558
10661	150462	1411054161
10662	150476	1411052551
10663	150490	1411049052
10664	150503	1411044850
10665	150517	1411043097
10666	150531	1411037971
10667	150545	1411034603
10668	150559	1411040183
10669	150573	1411036592
10670	150587	1411034558
10671	150601	1411030197
10672	150614	1411025330
10673	150628	1411021496
10674	150642	1411018582
10675	150655	1411013269
10676	150669	1411010395
10677	150683	1411006445
10678	150697	1411002106
10679	150710	1410997957
10680	150724	1410993099
10681	150738	1410991317
10682	150753	1411000064
10683	150769	1411023234
10684	150785	1411039548
10685	150802	1411062770
10686	150819	1411092734
10687	150835	1411105575
10688	150849	1411109495
10689	150865	1411124066
10690	150880	1411137914
10691	150895	1411138617
10692	150908	1411135186
10693	150922	1411130713
10694	150936	1411127844
10695	150950	1411125544
10696	150964	1411124629
10697	150977	1411118339
10698	150991	1411112345
10699	151004	1411106655
10700	151018	1411104301
10701	151032	1411099309
10702	151045	1411095167
10703	151059	1411091430
10704	151072	1411085852
10705	151086	1411082172
10706	151100	1411079282
10707	151114	1411080432
10708	151128	1411074533
10709	151141	1411069382
10710	151155	1411067691
10711	151169	1411064578
10712	151183	1411063519
10713	151197	1411061549
10714	151211	1411058636
10715	151224	1411055609
10716	151238	1411050610
10717	151252	1411045195
10718	151265	1411041851
10719	151279	1411040814
10720	151293	1411038711
10721	151307	1411036366
10722	151321	1411033324
10723	151334	1411027941
10724	151348	1411026437
10725	151362	1411023914
10726	151376	1411018892
10727	151390	1411018140
10728	151403	1411012824
10729	151417	1411007468
10730	151430	1411003030
10731	151444	1410998279
10732	151458	1410992588
10733	151471	1410989298
10734	151485	1410983372
10735	151499	1410980203
10736	151513	1410979126
10737	151526	1410974352
10738	151540	1410973421
10739	151554	1410966839
10740	151567	1410963686
10741	151581	1410962035
10742	151595	1410959773
10743	151609	1410958928
10744	151623	1410957350
10745	151637	1410951824
10746	151650	1410947740
10747	151664	1410945179
10748	151678	1410940884
10749	151692	1410938688
10750	151705	1410934411
10751	151719	1410931587
10752	151733	1410931423
10753	151748	1410934777
10754	151765	1410962663
10755	151782	1410989127
10756	151800	1411029597
10757	151816	1411044588
10758	151830	1411045557
10759	151846	1411065153
10760	151861	1411067674
10761	151875	1411071527
10762	151890	1411072130
10763	151905	1411088964
10764	151919	1411085206
10765	151933	1411080961
10766	151947	1411082419
10767	151961	1411077315
10768	151975	1411075958
10769	151988	1411067872
10770	152002	1411063482
10771	152016	1411063326
10772	152029	1411059717
10773	152043	1411058182
10774	152057	1411055165
10775	152071	1411057269
10776	152085	1411053502
10777	152099	1411055519
10778	152113	1411054573
10779	152127	1411053513
10780	152141	1411051971
10781	152155	1411050844
10782	152169	1411048391
10783	152183	1411045976
10784	152197	1411042773
10785	152211	1411041125
10786	152225	1411038307
10787	152238	1411034110
10788	152252	1411032497
10789	152266	1411027867
10790	152280	1411024442
10791	152294	1411028721
10792	152308	1411023836
10793	152321	1411017022
10794	152335	1411014150
10795	152350	1411018537
10796	152363	1411012103
10797	152378	1411016874
10798	152391	1411013567
10799	152405	1411008337
10800	152419	1411005755
10801	152432	1411002792
10802	152447	1411006782
10803	152461	1411006946
10804	152476	1411014702
10805	152491	1411019214
10806	152506	1411025946
10807	152520	1411032081
10808	152535	1411037729
10809	152550	1411047071
10810	152565	1411052195
10811	152579	1411053696
10812	152594	1411059117
10813	152609	1411067937
10814	152624	1411075583
10815	152638	1411078507
10816	152653	1411082092
10817	152668	1411088226
10818	152682	1411091687
10819	152698	1411107193
10820	152714	1411126406
10821	152730	1411145492
10822	152750	1411193585
10823	152765	1411206814
10824	152782	1411228649
10825	152798	1411246762
10826	152813	1411259910
10827	152828	1411269723
10828	152844	1411287374
10829	152859	1411295098
10830	152874	1411298817
10831	152888	1411302333
10832	152902	1411298275
10833	152916	1411298737
10834	152930	1411297394
10835	152945	1411299854
10836	152958	1411297395
10837	152972	1411296314
10838	152986	1411289298
10839	153000	1411290057
10840	153014	1411287391
10841	153027	1411282153
10842	153041	1411277104
10843	153055	1411274443
10844	153069	1411272983
10845	153082	1411269360
10846	153096	1411263199
10847	153109	1411258882
10848	153124	1411259046
10849	153137	1411255278
10850	153152	1411260288
10851	153166	1411257765
10852	153179	1411252612
10853	153193	1411250971
10854	153207	1411245377
10855	153221	1411248320
10856	153235	1411248201
10857	153250	1411249086
10858	153263	1411245385
10859	153277	1411237916
10860	153291	1411236683
10861	153305	1411235691
10862	153319	1411238783
10863	153333	1411234140
10864	153348	1411249153
10865	153362	1411247488
10866	153376	1411246116
10867	153390	1411240735
10868	153403	1411236591
10869	153417	1411233594
10870	153431	1411232069
10871	153445	1411226816
10872	153459	1411224313
10873	153473	1411222397
10874	153486	1411217255
10875	153500	1411216009
10876	153513	1411209693
10877	153528	1411209305
10878	153541	1411207319
10879	153556	1411207203
10880	153569	1411203403
10881	153583	1411199585
10882	153597	1411197085
10883	153610	1411190123
10884	153624	1411191210
10885	153638	1411189069
10886	153652	1411184893
10887	153666	1411186484
10888	153680	1411185171
10889	153694	1411179122
10890	153707	1411174243
10891	153721	1411171764
10892	153737	1411188661
10893	153755	1411226060
10894	153771	1411241961
10895	153787	1411259685
10896	153802	1411265867
10897	153816	1411265398
10898	153832	1411282343
10899	153850	1411314232
10900	153864	1411317402
10901	153879	1411325286
10902	153893	1411321938
10903	153907	1411321883
10904	153920	1411317783
10905	153935	1411318425
10906	153949	1411319406
10907	153963	1411315999
10908	153976	1411308572
10909	153990	1411307889
10910	154004	1411304493
10911	154017	1411299180
10912	154031	1411296333
10913	154045	1411290642
10914	154058	1411286729
10915	154072	1411283366
10916	154086	1411281495
10917	154099	1411275387
10918	154113	1411273828
10919	154127	1411266914
10920	154141	1411271577
10921	154155	1411266686
10922	154169	1411265171
10923	154183	1411266106
10924	154197	1411262656
10925	154211	1411261267
10926	154225	1411259743
10927	154238	1411255415
10928	154252	1411251208
10929	154266	1411250265
10930	154280	1411249885
10931	154294	1411248677
10932	154308	1411246569
10933	154322	1411242782
10934	154335	1411240137
10935	154350	1411241529
10936	154363	1411233103
10937	154377	1411230961
10938	154391	1411228048
10939	154404	1411220938
10940	154418	1411217980
10941	154432	1411216400
10942	154445	1411212115
10943	154459	1411209009
10944	154473	1411209347
10945	154487	1411204215
10946	154500	1411199960
10947	154514	1411195418
10948	154528	1411191955
10949	154542	1411191701
10950	154556	1411190637
10951	154570	1411186273
10952	154583	1411180466
10953	154597	1411176517
10954	154610	1411169221
10955	154624	1411163760
10956	154638	1411164332
10957	154651	1411160003
10958	154665	1411156888
10959	154679	1411157763
10960	154693	1411153092
10961	154707	1411151351
10962	154721	1411147524
10963	154738	1411175025
10964	154754	1411195910
10965	154769	1411206640
10966	154785	1411222418
10967	154799	1411223266
10968	154814	1411226253
10969	154829	1411234576
10970	154844	1411246593
10971	154860	1411263009
10972	154877	1411283581
10973	154890	1411280754
10974	154904	1411273539
10975	154917	1411266268
10976	154931	1411260949
10977	154945	1411263885
10978	154959	1411263850
10979	154973	1411261315
10980	154987	1411260605
10981	155001	1411259404
10982	155015	1411258494
10983	155029	1411256854
10984	155042	1411251105
10985	155056	1411247719
10986	155070	1411247835
10987	155084	1411242447
10988	155097	1411236528
10989	155111	1411233824
10990	155125	1411228232
10991	155138	1411225676
10992	155153	1411225011
10993	155167	1411223901
10994	155180	1411218737
10995	155194	1411216972
10996	155208	1411217658
10997	155222	1411214867
10998	155236	1411215588
10999	155250	1411215675
11000	155264	1411212747
11001	155278	1411208533
11002	155292	1411207610
11003	155306	1411204567
11004	155319	1411202734
11005	155333	1411201517
11006	155348	1411203759
11007	155362	1411204405
11008	155376	1411201140
11009	155390	1411198457
11010	155403	1411196625
11011	155417	1411194285
11012	155431	1411191618
11013	155445	1411185150
11014	155459	1411186373
11015	155473	1411184042
11016	155487	1411183927
11017	155501	1411180663
11018	155514	1411176352
11019	155528	1411174563
11020	155546	1411206104
11021	155559	1411201343
11022	155573	1411198080
11023	155587	1411195842
11024	155600	1411191170
11025	155615	1411190421
11026	155628	1411186690
11027	155642	1411185328
11028	155656	1411183672
11029	155670	1411179210
11030	155683	1411171066
11031	155697	1411172129
11032	155712	1411176123
11033	155729	1411200124
11034	155743	1411207768
11035	155760	1411227867
11036	155775	1411239316
11037	155791	1411256442
11038	155806	1411263622
11039	155821	1411268406
11040	155835	1411268096
11041	155850	1411280336
11042	155865	1411284301
11043	155879	1411282069
11044	155893	1411279641
11045	155906	1411272701
11046	155920	1411270865
11047	155933	1411264589
11048	155947	1411261469
11049	155961	1411257160
11050	155975	1411256626
11051	155988	1411253257
11052	156002	1411248780
11053	156016	1411249382
11054	156030	1411245071
11055	156044	1411244640
11056	156057	1411238945
11057	156071	1411238339
11058	156085	1411233338
11059	156098	1411225310
11060	156112	1411220672
11061	156126	1411216318
11062	156139	1411213346
11063	156153	1411209134
11064	156167	1411209069
11065	156181	1411207532
11066	156195	1411207687
11067	156209	1411201076
11068	156223	1411207154
11069	156237	1411200149
11070	156251	1411202842
11071	156265	1411200473
11072	156279	1411198455
11073	156293	1411197405
11074	156306	1411191970
11075	156320	1411188435
11076	156334	1411184207
11077	156347	1411178894
11078	156361	1411175826
11079	156375	1411174696
11080	156389	1411172779
11081	156402	1411167178
11082	156416	1411166490
11083	156430	1411164315
11084	156444	1411162375
11085	156458	1411157511
11086	156472	1411154454
11087	156486	1411155760
11088	156500	1411154991
11089	156514	1411153955
11090	156528	1411151423
11091	156542	1411151083
11092	156555	1411145948
11093	156569	1411142536
11094	156583	1411138179
11095	156597	1411135894
11096	156610	1411133457
11097	156624	1411131051
11098	156638	1411126586
11099	156651	1411119849
11100	156665	1411117314
11101	156678	1411111556
11102	156692	1411108271
11103	156707	1411114743
11104	156724	1411142848
11105	156740	1411155546
11106	156756	1411176727
11107	156772	1411194328
11108	156789	1411218537
11109	156804	1411225298
11110	156821	1411247148
11111	156837	1411265103
11112	156853	1411288561
11113	156868	1411288898
11114	156881	1411283678
11115	156895	1411280794
11116	156909	1411276059
11117	156922	1411272301
11118	156937	1411274357
11119	156950	1411270912
11120	156964	1411268381
11121	156978	1411268098
11122	156992	1411263681
11123	157006	1411261754
11124	157019	1411255871
11125	157033	1411255250
11126	157047	1411251298
11127	157061	1411249995
11128	157075	1411246948
11129	157088	1411239862
11130	157102	1411235779
11131	157116	1411233844
11132	157131	1411242866
11133	157144	1411239433
11134	157158	1411236327
11135	157172	1411231264
11136	157186	1411230584
11137	157199	1411226328
11138	157213	1411225399
11139	157227	1411223350
11140	157242	1411229662
11141	157257	1411232758
11142	157270	1411228369
11143	157284	1411228925
11144	157299	1411229809
11145	157312	1411227077
11146	157328	1411237237
11147	157342	1411237536
11148	157355	1411231812
11149	157369	1411226021
11150	157383	1411224209
11151	157396	1411220459
11152	157410	1411216149
11153	157423	1411210474
11154	157437	1411208357
11155	157451	1411203526
11156	157464	1411197881
11157	157478	1411197020
11158	157492	1411193057
11159	157506	1411187938
11160	157519	1411182134
11161	157535	1411193969
11162	157548	1411191748
11163	157562	1411187657
11164	157576	1411185765
11165	157590	1411181684
11166	157603	1411174649
11167	157617	1411170263
11168	157631	1411169395
11169	157644	1411163549
11170	157658	1411161224
11171	157672	1411159513
11172	157688	1411175738
11173	157702	1411176764
11174	157719	1411205866
11175	157736	1411225304
11176	157751	1411240026
11177	157767	1411250771
11178	157782	1411257731
11179	157796	1411262828
11180	157814	1411296002
11181	157830	1411308667
11182	157845	1411314928
11183	157859	1411317870
11184	157873	1411316853
11185	157887	1411312182
11186	157900	1411306165
11187	157914	1411301776
11188	157929	1411308753
11189	157942	1411304207
11190	157956	1411304651
11191	157970	1411300233
11192	157984	1411295727
11193	157997	1411292760
11194	158011	1411289580
11195	158025	1411288329
11196	158039	1411283473
11197	158053	1411284239
11198	158067	1411280749
11199	158080	1411275851
11200	158094	1411272307
11201	158108	1411272095
11202	158123	1411279733
11203	158137	1411278478
11204	158151	1411276973
11205	158164	1411270616
11206	158178	1411271832
11207	158192	1411266324
11208	158206	1411263194
11209	158221	1411273071
11210	158235	1411274613
11211	158249	1411271257
11212	158263	1411268697
11213	158277	1411265889
11214	158290	1411260525
11215	158304	1411258763
11216	158318	1411256986
11217	158332	1411257171
11218	158346	1411257062
11219	158360	1411251445
11220	158373	1411248528
11221	158387	1411243857
11222	158401	1411239593
11223	158414	1411235528
11224	158428	1411234477
11225	158442	1411230034
11226	158456	1411225697
11227	158469	1411223199
11228	158483	1411216882
11229	158497	1411215002
11230	158511	1411213636
11231	158525	1411217605
11232	158539	1411211504
11233	158552	1411207994
11234	158567	1411208794
11235	158580	1411206234
11236	158594	1411202508
11237	158608	1411196441
11238	158621	1411192528
11239	158635	1411191549
11240	158649	1411188808
11241	158663	1411185725
11242	158677	1411187459
11243	158693	1411203556
11244	158709	1411219537
11245	158726	1411241955
11246	158743	1411272746
11247	158758	1411276898
11248	158772	1411279345
11249	158787	1411283504
11250	158801	1411286076
11251	158817	1411300663
11252	158832	1411307868
11253	158845	1411300410
11254	158859	1411298768
11255	158873	1411296225
11256	158887	1411293528
11257	158900	1411289985
11258	158914	1411288788
11259	158929	1411293967
11260	158943	1411290996
11261	158957	1411287852
11262	158970	1411282580
11263	158984	1411277223
11264	158998	1411274820
11265	159011	1411271351
11266	159025	1411270112
11267	159039	1411263680
11268	159053	1411264951
11269	159066	1411258344
11270	159081	1411260122
11271	159094	1411256663
11272	159108	1411252621
11273	159122	1411254266
11274	159136	1411251735
11275	159150	1411245786
11276	159163	1411240418
11277	159177	1411242760
11278	159191	1411238533
11279	159205	1411236582
11280	159219	1411233825
11281	159232	1411230533
11282	159246	1411228299
11283	159260	1411224329
11284	159274	1411220994
11285	159287	1411213911
11286	159301	1411211624
11287	159315	1411211566
11288	159329	1411214518
11289	159343	1411213320
11290	159357	1411210188
11291	159371	1411205879
11292	159385	1411206914
11293	159400	1411214693
11294	159414	1411215604
11295	159429	1411224373
11296	159444	1411228444
11297	159458	1411230992
11298	159472	1411230651
11299	159487	1411234934
11300	159502	1411241273
11301	159517	1411251740
11302	159532	1411261880
11303	159548	1411271180
11304	159562	1411275898
11305	159577	1411279441
11306	159591	1411279393
11307	159606	1411285238
11308	159620	1411286198
11309	159635	1411292293
11310	159649	1411294570
11311	159665	1411306927
11312	159680	1411319196
11313	159699	1411361002
11314	159714	1411373093
11315	159730	1411381872
11316	159747	1411409966
11317	159762	1411421521
11318	159777	1411428325
11319	159794	1411455181
11320	159809	1411464514
11321	159827	1411490893
11322	159842	1411501507
11323	159856	1411501143
11324	159870	1411498466
11325	159884	1411495030
11326	159897	1411491007
11327	159911	1411486185
11328	159925	1411487128
11329	159939	1411482290
11330	159953	1411484437
11331	159967	1411482908
11332	159981	1411479181
11333	159994	1411472758
11334	160007	1411467084
11335	160021	1411459618
11336	160035	1411458392
11337	160049	1411461695
11338	160063	1411456058
11339	160077	1411454103
11340	160090	1411450913
11341	160105	1411452677
11342	160120	1411462411
11343	160134	1411463152
11344	160148	1411459281
11345	160161	1411455659
11346	160175	1411452315
11347	160189	1411448749
11348	160203	1411446887
11349	160216	1411441857
11350	160230	1411439940
11351	160244	1411439693
11352	160258	1411435018
11353	160272	1411432770
11354	160285	1411427558
11355	160299	1411424222
11356	160313	1411421916
11357	160327	1411418900
11358	160341	1411418202
11359	160354	1411413523
11360	160368	1411408918
11361	160382	1411406033
11362	160395	1411400917
11363	160409	1411398499
11364	160422	1411392121
11365	160436	1411386258
11366	160450	1411382156
11367	160463	1411379040
11368	160477	1411376581
11369	160490	1411367517
11370	160504	1411363235
11371	160519	1411371394
11372	160533	1411371094
11373	160547	1411368059
11374	160560	1411360002
11375	160573	1411352201
11376	160587	1411348028
11377	160601	1411344957
11378	160614	1411339089
11379	160628	1411337619
11380	160642	1411333372
11381	160655	1411326202
11382	160669	1411327155
11383	160686	1411352402
11384	160702	1411364914
11385	160719	1411390376
11386	160734	1411396912
11387	160748	1411400482
11388	160764	1411419882
11389	160779	1411421431
11390	160794	1411435610
11391	160808	1411434286
11392	160823	1411438648
11393	160837	1411435330
11394	160851	1411432504
11395	160864	1411426182
11396	160878	1411423291
11397	160891	1411415416
11398	160905	1411410547
11399	160918	1411405811
11400	160932	1411403484
11401	160946	1411403188
11402	160960	1411399570
11403	160973	1411395849
11404	160987	1411393878
11405	161001	1411391601
11406	161015	1411389069
11407	161029	1411384190
11408	161043	1411384459
11409	161056	1411380027
11410	161070	1411379829
11411	161084	1411377245
11412	161099	1411379207
11413	161113	1411377920
11414	161126	1411375024
11415	161140	1411373308
11416	161154	1411366363
11417	161168	1411365414
11418	161181	1411360531
11419	161196	1411362946
11420	161209	1411360282
11421	161223	1411358494
11422	161237	1411354818
11423	161251	1411353062
11424	161265	1411350694
11425	161278	1411343984
11426	161292	1411342942
11427	161306	1411338652
11428	161320	1411337961
11429	161334	1411340582
11430	161348	1411333844
11431	161361	1411330062
11432	161375	1411327481
11433	161389	1411324957
11434	161403	1411326813
11435	161417	1411320744
11436	161430	1411315501
11437	161444	1411311658
11438	161458	1411308178
11439	161471	1411304708
11440	161485	1411298801
11441	161498	1411292960
11442	161512	1411287608
11443	161525	1411281187
11444	161539	1411277608
11445	161552	1411272147
11446	161566	1411269381
11447	161580	1411264123
11448	161594	1411266056
11449	161608	1411262291
11450	161621	1411259153
11451	161635	1411254081
11452	161648	1411247268
11453	161663	1411250196
11454	161681	1411290565
11455	161697	1411303746
11456	161714	1411331121
11457	161730	1411343175
11458	161746	1411358826
11459	161760	1411364750
11460	161775	1411370955
11461	161790	1411378341
11462	161806	1411396166
11463	161821	1411402206
11464	161835	1411401356
11465	161849	1411399151
11466	161863	1411394317
11467	161876	1411387755
11468	161889	1411382266
11469	161903	1411380966
11470	161918	1411388754
11471	161932	1411387773
11472	161946	1411381365
11473	161959	1411376840
11474	161973	1411372961
11475	161987	1411370517
11476	162001	1411366946
11477	162015	1411365343
11478	162029	1411365064
11479	162042	1411360290
11480	162056	1411354961
11481	162069	1411349364
11482	162084	1411350932
11483	162097	1411348486
11484	162111	1411346246
11485	162125	1411346379
11486	162139	1411341051
11487	162153	1411338081
11488	162166	1411333070
11489	162181	1411338396
11490	162194	1411333255
11491	162208	1411325876
11492	162222	1411325696
11493	162235	1411319488
11494	162249	1411313942
11495	162262	1411309501
11496	162276	1411306742
11497	162290	1411305260
11498	162304	1411307943
11499	162318	1411306245
11500	162333	1411306647
11501	162346	1411304678
11502	162360	1411302401
11503	162374	1411298537
11504	162388	1411295635
11505	162403	1411305295
11506	162416	1411299454
11507	162430	1411296446
11508	162444	1411295897
11509	162458	1411290059
11510	162471	1411285799
11511	162485	1411282057
11512	162499	1411281580
11513	162513	1411284001
11514	162528	1411283546
11515	162541	1411277607
11516	162555	1411275562
11517	162569	1411272764
11518	162582	1411269591
11519	162596	1411267562
11520	162609	1411259161
11521	162624	1411259133
11522	162637	1411255421
11523	162651	1411253432
11524	162665	1411251597
11525	162682	1411278763
11526	162697	1411284722
11527	162715	1411318923
11528	162730	1411329096
11529	162746	1411343724
11530	162762	1411360603
11531	162777	1411365774
11532	162792	1411377673
11533	162808	1411393974
11534	162822	1411393131
11535	162836	1411390453
11536	162850	1411384389
11537	162863	1411380519
11538	162877	1411375778
11539	162891	1411373634
11540	162905	1411371734
11541	162919	1411371329
11542	162933	1411369503
11543	162946	1411365518
11544	162960	1411363921
11545	162974	1411363196
11546	162988	1411362349
11547	163002	1411358696
11548	163015	1411349960
11549	163029	1411347268
11550	163042	1411341525
11551	163056	1411341435
11552	163070	1411335735
11553	163084	1411335806
11554	163098	1411331565
11555	163112	1411329043
11556	163125	1411324293
11557	163139	1411322514
11558	163153	1411318384
11559	163166	1411315140
11560	163180	1411313502
11561	163195	1411317371
11562	163209	1411313645
11563	163222	1411311759
11564	163236	1411306009
11565	163250	1411303464
11566	163263	1411299493
11567	163277	1411296157
11568	163291	1411293345
11569	163305	1411294814
11570	163319	1411293315
11571	163333	1411291941
11572	163347	1411291029
11573	163361	1411286485
11574	163374	1411282566
11575	163388	1411279611
11576	163402	1411275306
11577	163416	1411273686
11578	163430	1411272593
11579	163443	1411269781
11580	163458	1411270408
11581	163471	1411264298
11582	163485	1411261857
11583	163499	1411260662
11584	163514	1411267993
11585	163528	1411268078
11586	163541	1411262155
11587	163555	1411258689
11588	163569	1411254226
11589	163582	1411249852
11590	163596	1411244960
11591	163609	1411239223
11592	163623	1411236507
11593	163637	1411230444
11594	163650	1411222872
11595	163666	1411242112
11596	163681	1411251557
11597	163696	1411254874
11598	163714	1411288851
11599	163729	1411295421
11600	163743	1411297675
11601	163759	1411316684
11602	163775	1411330218
11603	163791	1411344947
11604	163807	1411357500
11605	163820	1411354557
11606	163834	1411351211
11607	163847	1411343232
11608	163861	1411340640
11609	163875	1411335826
11610	163888	1411333823
11611	163902	1411332630
11612	163916	1411329468
11613	163930	1411326417
11614	163944	1411323939
11615	163958	1411321758
11616	163971	1411316409
11617	163985	1411315874
11618	163999	1411312307
11619	164013	1411311159
11620	164027	1411307151
11621	164040	1411299741
11622	164053	1411295612
11623	164067	1411291446
11624	164081	1411287958
11625	164095	1411285173
11626	164110	1411293253
11627	164123	1411287689
11628	164137	1411285242
11629	164150	1411280255
11630	164165	1411285149
11631	164179	1411280616
11632	164192	1411277242
11633	164207	1411277214
11634	164220	1411274344
11635	164234	1411273575
11636	164248	1411267607
11637	164261	1411262088
11638	164275	1411258886
11639	164289	1411256345
11640	164303	1411258472
11641	164317	1411255326
11642	164331	1411254824
11643	164345	1411252016
11644	164358	1411248165
11645	164372	1411242080
11646	164386	1411238751
11647	164399	1411232581
11648	164413	1411231031
11649	164427	1411226400
11650	164440	1411224075
11651	164454	1411221661
11652	164468	1411214762
11653	164481	1411208778
11654	164495	1411208980
11655	164511	1411221126
11656	164524	1411217541
11657	164538	1411214745
11658	164551	1411208158
11659	164565	1411206461
11660	164579	1411203139
11661	164593	1411200100
11662	164606	1411195890
11663	164620	1411191251
11664	164634	1411188465
11665	164650	1411204099
11666	164666	1411223605
11667	164681	1411226085
11668	164696	1411236552
11669	164713	1411262136
11670	164728	1411268533
11671	164744	1411288165
11672	164760	1411301970
11673	164775	1411312346
11674	164790	1411320898
11675	164806	1411333019
11676	164820	1411328192
11677	164833	1411322244
11678	164847	1411317763
11679	164860	1411313682
11680	164874	1411310701
11681	164888	1411311531
11682	164902	1411309374
11683	164916	1411310879
11684	164930	1411309766
11685	164944	1411308832
11686	164958	1411305456
11687	164971	1411298544
11688	164986	1411300668
11689	165000	1411298661
11690	165013	1411294658
11691	165027	1411292098
11692	165041	1411288302
11693	165055	1411286446
11694	165069	1411285855
11695	165082	1411282472
11696	165096	1411277604
11697	165111	1411284358
11698	165125	1411283470
11699	165139	1411285321
11700	165153	1411284079
11701	165167	1411283816
11702	165182	1411287497
11703	165196	1411289057
11704	165210	1411286254
11705	165224	1411284176
11706	165238	1411281419
11707	165251	1411278236
11708	165265	1411275169
11709	165279	1411273382
11710	165293	1411270318
11711	165307	1411273385
11712	165321	1411272891
11713	165335	1411270760
11714	165349	1411268159
11715	165363	1411264051
11716	165377	1411263653
11717	165390	1411260963
11718	165404	1411257449
11719	165418	1411253591
11720	165431	1411249180
11721	165445	1411247862
11722	165459	1411242410
11723	165473	1411242181
11724	165487	1411239247
11725	165502	1411245821
11726	165516	1411244862
11727	165529	1411240971
11728	165543	1411237273
11729	165557	1411232646
11730	165570	1411228897
11731	165584	1411226898
11732	165598	1411225061
11733	165611	1411219964
11734	165626	1411219120
11735	165639	1411215310
11736	165656	1411239117
11737	165671	1411249877
11738	165688	1411268880
11739	165704	1411286753
11740	165718	1411288650
11741	165733	1411294387
11742	165749	1411308252
11743	165763	1411306586
11744	165778	1411313276
11745	165793	1411322111
