iter	MAE
25977	0.2729502853
25978	0.2729500323
25979	0.2729498537
25980	0.2729493555
25981	0.2729490115
25982	0.2729489138
25983	0.2729484991
25984	0.2729483154
25985	0.2729482011
25986	0.2729479264
25987	0.2729478548
25988	0.2729474877
25989	0.2729470841
25990	0.2729462156
25991	0.2729460322
25992	0.2729458944
25993	0.2729453802
25994	0.2729449931
25995	0.2729445139
25996	0.2729438327
25997	0.2729437348
25998	0.272943588
25999	0.2729423436
26000	0.2729420141
26001	0.2729413922
26002	0.2729411629
26003	0.2729408813
26004	0.2729405817
26005	0.2729400846
26006	0.2729398247
26007	0.2729394872
26008	0.2729382533
26009	0.2729375621
26010	0.2729372658
26011	0.2729370099
26012	0.2729363717
26013	0.2729363098
26014	0.272935937
26015	0.2729354258
26016	0.2729350582
26017	0.2729349823
26018	0.2729346674
26019	0.2729342862
26020	0.2729340393
26021	0.2729334766
26022	0.2729326604
26023	0.2729314623
26024	0.2729312765
26025	0.2729303228
26026	0.2729301933
26027	0.2729296197
26028	0.2729294194
26029	0.2729292346
26030	0.272928952
26031	0.2729284004
26032	0.2729281163
26033	0.2729277194
26034	0.2729271802
26035	0.272927148
26036	0.2729269921
26037	0.2729266486
26038	0.2729260391
26039	0.2729254993
26040	0.2729252902
26041	0.2729249233
26042	0.2729248707
26043	0.2729243912
26044	0.2729239568
26045	0.2729238897
26046	0.2729236451
26047	0.2729232435
26048	0.2729230124
26049	0.2729221587
26050	0.2729221328
26051	0.2729217754
26052	0.2729213774
26053	0.2729213199
26054	0.2729210568
26055	0.2729206723
26056	0.2729204493
26057	0.2729203472
26058	0.2729196086
26059	0.2729192777
26060	0.272919152
26061	0.2729187615
26062	0.2729186022
26063	0.2729179389
26064	0.2729178546
26065	0.2729176976
26066	0.2729169092
26067	0.2729166256
26068	0.2729164477
26069	0.2729162586
26070	0.2729157752
26071	0.2729142569
26072	0.2729131823
26073	0.2729129964
26074	0.2729128614
26075	0.2729125735
26076	0.2729123014
26077	0.2729122208
26078	0.2729118534
26079	0.2729116199
26080	0.2729107793
26081	0.2729106704
26082	0.2729105863
26083	0.2729101662
26084	0.2729098756
26085	0.2729097822
26086	0.2729095954
26087	0.2729094338
26088	0.2729088108
26089	0.272908444
26090	0.2729075075
26091	0.2729069048
26092	0.2729068326
26093	0.2729052235
26094	0.2729047165
26095	0.2729041359
26096	0.2729038994
26097	0.2729037375
26098	0.2729035601
26099	0.2729033714
26100	0.27290307
26101	0.2729021909
26102	0.2729017071
26103	0.2729009047
26104	0.2729005605
26105	0.2729001704
26106	0.2729000649
26107	0.2729000157
26108	0.272899223
26109	0.2728990138
26110	0.2728987158
26111	0.2728983131
26112	0.2728980319
26113	0.2728979866
26114	0.2728976636
26115	0.2728971163
26116	0.2728969825
26117	0.2728965763
26118	0.2728959958
26119	0.2728957043
26120	0.2728955752
26121	0.2728954465
26122	0.2728950815
26123	0.2728948725
26124	0.2728947338
26125	0.272894665
26126	0.2728942117
26127	0.2728938678
26128	0.2728930797
26129	0.2728924739
26130	0.2728920109
26131	0.2728918195
26132	0.2728912453
26133	0.272890979
26134	0.2728908059
26135	0.2728904735
26136	0.2728895857
26137	0.2728895046
26138	0.2728892852
26139	0.2728891443
26140	0.2728889058
26141	0.272888608
26142	0.2728885248
26143	0.272888457
26144	0.2728881328
26145	0.2728873923
26146	0.2728872927
26147	0.2728872456
26148	0.2728864134
26149	0.2728863108
26150	0.2728860912
26151	0.2728851471
26152	0.2728850001
26153	0.2728847192
26154	0.2728845603
26155	0.2728837473
26156	0.2728831622
26157	0.2728829
26158	0.272882785
26159	0.2728826075
26160	0.2728824942
26161	0.2728822968
26162	0.2728822333
26163	0.2728818678
26164	0.2728814744
26165	0.2728813434
26166	0.2728795735
26167	0.2728792276
26168	0.2728790343
26169	0.2728787362
26170	0.2728781913
26171	0.2728781061
26172	0.2728777744
26173	0.2728774859
26174	0.2728769572
26175	0.2728768086
26176	0.2728764278
26177	0.2728753121
26178	0.2728750571
26179	0.2728743301
26180	0.2728741712
26181	0.2728735816
26182	0.2728730593
26183	0.2728725638
26184	0.2728724919
26185	0.2728721975
26186	0.2728718652
26187	0.2728717428
26188	0.2728713216
26189	0.2728711277
26190	0.2728706933
26191	0.2728697888
26192	0.2728697175
26193	0.2728696976
26194	0.2728690818
26195	0.2728684447
26196	0.2728676804
26197	0.2728671287
26198	0.2728670611
26199	0.2728668117
26200	0.2728660685
26201	0.2728658339
26202	0.2728655844
26203	0.2728650089
26204	0.2728646902
26205	0.2728638783
26206	0.2728637441
26207	0.2728628363
26208	0.2728622642
26209	0.2728622176
26210	0.2728615534
26211	0.2728612879
26212	0.2728602711
26213	0.272860136
26214	0.2728600329
26215	0.2728596684
26216	0.272859535
26217	0.2728592766
26218	0.2728591729
26219	0.2728583153
26220	0.2728580391
26221	0.2728566867
26222	0.2728556877
26223	0.2728554737
26224	0.272855275
26225	0.2728552118
26226	0.272853954
26227	0.2728536173
26228	0.2728530633
26229	0.2728528889
26230	0.2728525198
26231	0.2728524868
26232	0.2728521852
26233	0.2728518889
26234	0.2728516175
26235	0.2728512038
26236	0.272850907
26237	0.272849847
26238	0.2728497027
26239	0.2728493999
26240	0.2728486463
26241	0.2728481452
26242	0.2728465201
26243	0.2728461477
26244	0.272845217
26245	0.2728444071
26246	0.2728441668
26247	0.2728438516
26248	0.2728437519
26249	0.2728435617
26250	0.2728430348
26251	0.2728428036
26252	0.2728426973
26253	0.2728426604
26254	0.2728414033
26255	0.272841205
26256	0.2728407559
26257	0.272840283
26258	0.2728399366
26259	0.2728394856
26260	0.2728388668
26261	0.2728382025
26262	0.2728381243
26263	0.2728379668
26264	0.2728373693
26265	0.2728371446
26266	0.2728369231
26267	0.2728368097
26268	0.2728366337
26269	0.2728354788
26270	0.2728347026
26271	0.2728343919
26272	0.2728336828
26273	0.2728331503
26274	0.2728328163
26275	0.272832609
26276	0.2728323105
26277	0.2728318454
26278	0.2728316088
26279	0.2728315709
26280	0.272831441
26281	0.2728312719
26282	0.2728310759
26283	0.2728300557
26284	0.2728297429
26285	0.2728290349
26286	0.2728285949
26287	0.2728280947
26288	0.2728278782
26289	0.272827154
26290	0.2728271375
26291	0.2728269941
26292	0.2728263043
26293	0.2728262351
26294	0.2728261705
26295	0.2728260804
26296	0.2728258565
26297	0.2728254945
26298	0.2728251922
26299	0.2728250084
26300	0.2728249391
26301	0.2728247211
26302	0.2728244647
26303	0.27282396
26304	0.2728235545
26305	0.272823225
26306	0.2728229443
26307	0.2728225996
26308	0.2728221773
26309	0.2728209363
26310	0.2728204617
26311	0.2728196878
26312	0.2728192912
26313	0.27281896
26314	0.2728185098
26315	0.2728183977
26316	0.2728178159
26317	0.2728176906
26318	0.2728173359
26319	0.2728169583
26320	0.2728165115
26321	0.2728162312
26322	0.2728160866
26323	0.2728154418
26324	0.2728146951
26325	0.2728134806
26326	0.2728134087
26327	0.2728132562
26328	0.2728129983
26329	0.2728126653
26330	0.2728123092
26331	0.272811339
26332	0.2728109724
26333	0.272810233
26334	0.2728090993
26335	0.272808278
26336	0.2728078315
26337	0.2728074815
26338	0.2728070671
26339	0.2728021914
26340	0.2728020765
26341	0.2728016141
26342	0.272801378
26343	0.2728010688
26344	0.2728009887
26345	0.2728007869
26346	0.2728003507
26347	0.2728001013
26348	0.2727994891
26349	0.2727994122
26350	0.2727989645
26351	0.2727985555
26352	0.2727983254
26353	0.2727981767
26354	0.2727970595
26355	0.2727953731
26356	0.2727949502
26357	0.272794863
26358	0.2727944465
26359	0.2727943634
26360	0.2727940451
26361	0.2727935445
26362	0.2727927998
26363	0.2727922063
26364	0.2727921458
26365	0.2727909432
26366	0.272790443
26367	0.2727902396
26368	0.2727895075
26369	0.2727890789
26370	0.2727890076
26371	0.2727883591
26372	0.2727869117
26373	0.2727867483
26374	0.2727857733
26375	0.2727849793
26376	0.2727844627
26377	0.2727841904
26378	0.2727840196
26379	0.2727836043
26380	0.272783143
26381	0.2727829973
26382	0.2727827992
26383	0.2727823605
26384	0.272782048
26385	0.2727817193
26386	0.2727805761
26387	0.2727803477
26388	0.2727798276
26389	0.2727797833
26390	0.2727796075
26391	0.2727790166
26392	0.2727787133
26393	0.2727780347
26394	0.2727779124
26395	0.2727778806
26396	0.2727773251
26397	0.2727765987
26398	0.2727763545
26399	0.2727756465
26400	0.2727755174
26401	0.2727753308
26402	0.2727751439
26403	0.2727749752
26404	0.2727716817
26405	0.2727709665
26406	0.2727708883
26407	0.2727707557
26408	0.2727700067
26409	0.2727690513
26410	0.27276854
26411	0.2727684834
26412	0.2727684444
26413	0.2727676209
26414	0.2727674204
26415	0.2727670878
26416	0.2727669226
26417	0.27276621
26418	0.2727643158
26419	0.272764002
26420	0.2727635218
26421	0.2727631731
26422	0.2727627339
26423	0.2727625553
26424	0.272762155
26425	0.2727619499
26426	0.2727617702
26427	0.2727611312
26428	0.2727610609
26429	0.2727610433
26430	0.2727607813
26431	0.2727597137
26432	0.2727588272
26433	0.2727586544
26434	0.2727583845
26435	0.2727583486
26436	0.2727579294
26437	0.272757827
26438	0.2727576447
26439	0.2727570967
26440	0.2727568688
26441	0.2727565243
26442	0.272756391
26443	0.27275612
26444	0.2727560151
26445	0.2727552375
26446	0.2727550999
26447	0.272754494
26448	0.2727537886
26449	0.2727534204
26450	0.2727528181
26451	0.2727525788
26452	0.2727523314
26453	0.2727518735
26454	0.2727512937
26455	0.2727511456
26456	0.2727507578
26457	0.2727505598
26458	0.2727503971
26459	0.2727501409
26460	0.2727500532
26461	0.2727499077
26462	0.2727495881
26463	0.272749167
26464	0.272748888
26465	0.2727488259
26466	0.2727487404
26467	0.2727484903
26468	0.2727476687
26469	0.272747384
26470	0.2727471162
26471	0.2727468753
26472	0.2727467171
26473	0.272746398
26474	0.2727449822
26475	0.2727446844
26476	0.2727436362
26477	0.2727434518
26478	0.2727427556
26479	0.2727422153
26480	0.2727416888
26481	0.2727413974
26482	0.2727411384
26483	0.2727409955
26484	0.2727407827
26485	0.2727405781
26486	0.272739789
26487	0.2727390757
26488	0.2727387697
26489	0.2727383342
26490	0.272738223
26491	0.2727376746
26492	0.2727373198
26493	0.2727366866
26494	0.2727362165
26495	0.2727351314
26496	0.2727350121
26497	0.2727343104
26498	0.2727338606
26499	0.2727330146
26500	0.2727326191
26501	0.2727321261
26502	0.2727316142
26503	0.2727313557
26504	0.2727311228
26505	0.2727305677
26506	0.2727303637
26507	0.2727302302
26508	0.2727285408
26509	0.2727280516
26510	0.2727279785
26511	0.2727278963
26512	0.2727273363
26513	0.2727269036
26514	0.2727264544
26515	0.272725885
26516	0.2727255139
26517	0.2727245145
26518	0.272724221
26519	0.2727232757
26520	0.272723101
26521	0.2727228783
26522	0.2727225516
26523	0.2727224154
26524	0.2727219332
26525	0.2727219204
26526	0.2727218771
26527	0.2727215435
26528	0.272721374
26529	0.2727209073
26530	0.2727206912
26531	0.2727203029
26532	0.2727200991
26533	0.272718463
26534	0.2727182725
26535	0.272717982
26536	0.272717867
26537	0.2727175916
26538	0.2727165812
26539	0.2727155964
26540	0.2727154823
26541	0.2727151538
26542	0.2727146425
26543	0.272713663
26544	0.2727134018
26545	0.2727130598
26546	0.2727125948
26547	0.2727091954
26548	0.2727088058
26549	0.2727087776
26550	0.2727084659
26551	0.2727083756
26552	0.2727082772
26553	0.2727079774
26554	0.2727067007
26555	0.2727061418
26556	0.2727048193
26557	0.2727046651
26558	0.2727044714
26559	0.2727037342
26560	0.2727035479
26561	0.2727032271
26562	0.2727030653
26563	0.2727029004
26564	0.2727028126
26565	0.2727020804
26566	0.2727018657
26567	0.2727014486
26568	0.2727013736
26569	0.2727011475
26570	0.2727003596
26571	0.2726997578
26572	0.2726994732
26573	0.2726993051
26574	0.2726992808
26575	0.2726990586
26576	0.2726970491
26577	0.2726969374
26578	0.2726967994
26579	0.2726965279
26580	0.2726964344
26581	0.2726962314
26582	0.2726960833
26583	0.2726957177
26584	0.2726951524
26585	0.2726937041
26586	0.2726934969
26587	0.2726934718
26588	0.2726932478
26589	0.2726931661
26590	0.2726927892
26591	0.2726925934
26592	0.2726924975
26593	0.2726919249
26594	0.2726918269
26595	0.2726906889
26596	0.2726903169
26597	0.2726902179
26598	0.2726900508
26599	0.2726900278
26600	0.272689862
26601	0.2726896393
26602	0.2726887461
26603	0.2726884687
26604	0.2726881146
26605	0.2726873381
26606	0.2726869696
26607	0.2726862444
26608	0.2726862001
26609	0.2726861324
26610	0.2726860466
26611	0.272685295
26612	0.2726846241
26613	0.2726845568
26614	0.2726845262
26615	0.2726842399
26616	0.2726828899
26617	0.2726823889
26618	0.2726822706
26619	0.2726814111
26620	0.2726805141
26621	0.2726802139
26622	0.2726794828
26623	0.2726793726
26624	0.2726791742
26625	0.2726790156
26626	0.2726789572
26627	0.2726784953
26628	0.2726774753
26629	0.2726771739
26630	0.2726767874
26631	0.2726762209
26632	0.2726758656
26633	0.2726757053
26634	0.2726755427
26635	0.272675311
26636	0.2726751375
26637	0.272674795
26638	0.2726742249
26639	0.2726737414
26640	0.272673494
26641	0.272673095
26642	0.2726729979
26643	0.2726729579
26644	0.2726726831
26645	0.2726724336
26646	0.2726715984
26647	0.2726712039
26648	0.2726709759
26649	0.2726707932
26650	0.272670761
26651	0.2726707404
26652	0.2726707033
26653	0.2726693189
26654	0.2726691965
26655	0.2726687997
26656	0.272668742
26657	0.2726685157
26658	0.2726682096
26659	0.2726681948
26660	0.2726668115
26661	0.2726666539
26662	0.2726665914
26663	0.2726662618
26664	0.2726661554
26665	0.2726660256
26666	0.2726654086
26667	0.2726653129
26668	0.2726649016
26669	0.2726645724
26670	0.2726643085
26671	0.2726641593
26672	0.2726639155
26673	0.2726630895
26674	0.2726628509
26675	0.2726621908
26676	0.2726618217
26677	0.2726614144
26678	0.2726611335
26679	0.2726600477
26680	0.2726598116
26681	0.2726595853
26682	0.2726592078
26683	0.2726590244
26684	0.2726587495
26685	0.2726584563
26686	0.2726580703
26687	0.2726577276
26688	0.2726571851
26689	0.2726570912
26690	0.2726563818
26691	0.2726560149
26692	0.2726554583
26693	0.2726551662
26694	0.2726546521
26695	0.2726545195
26696	0.2726543094
26697	0.272654081
26698	0.2726538612
26699	0.2726534538
26700	0.2726530373
26701	0.2726523284
26702	0.2726521027
26703	0.2726514609
26704	0.2726512791
26705	0.2726509191
26706	0.2726500654
26707	0.2726497951
26708	0.2726494066
26709	0.2726488935
26710	0.272648311
26711	0.2726476296
26712	0.2726475395
26713	0.2726469588
26714	0.272646847
26715	0.272646097
26716	0.2726455309
26717	0.2726451301
26718	0.272645096
26719	0.2726449817
26720	0.272643779
26721	0.2726436727
26722	0.2726429126
26723	0.2726427056
26724	0.2726420862
26725	0.2726418244
26726	0.2726416105
26727	0.2726413182
26728	0.2726412085
26729	0.2726408084
26730	0.2726405643
26731	0.2726400634
26732	0.2726392732
26733	0.2726388089
26734	0.2726374185
26735	0.2726373345
26736	0.2726371432
26737	0.2726368043
26738	0.2726359375
26739	0.2726355053
26740	0.2726351331
26741	0.2726347553
26742	0.2726344225
26743	0.2726342599
26744	0.2726341666
26745	0.2726337767
26746	0.272633329
26747	0.2726330801
26748	0.2726328156
26749	0.2726326473
26750	0.2726326361
26751	0.2726324644
26752	0.2726322748
26753	0.2726315993
26754	0.2726310898
26755	0.2726310238
26756	0.2726302011
26757	0.2726289944
26758	0.2726288566
26759	0.2726286424
26760	0.2726281148
26761	0.2726280656
26762	0.2726277621
26763	0.2726277352
26764	0.2726275866
26765	0.2726274925
26766	0.2726272012
26767	0.2726269717
26768	0.2726266637
26769	0.2726264253
26770	0.2726263159
26771	0.2726260422
26772	0.2726256114
26773	0.2726254815
26774	0.2726242357
26775	0.27262381
26776	0.2726236739
26777	0.2726228242
26778	0.2726226947
26779	0.2726225619
26780	0.2726224249
26781	0.2726220399
26782	0.2726217535
26783	0.2726213428
26784	0.2726211177
26785	0.2726202955
26786	0.2726199999
26787	0.2726193356
26788	0.2726192147
26789	0.2726191561
26790	0.2726190796
26791	0.2726182248
26792	0.2726181741
26793	0.2726181416
26794	0.2726177942
26795	0.2726173546
26796	0.2726169826
26797	0.2726165964
26798	0.2726165298
26799	0.2726163408
26800	0.2726160007
26801	0.2726149614
26802	0.2726149199
26803	0.2726142712
26804	0.272613814
26805	0.2726130748
26806	0.272612566
26807	0.2726124502
26808	0.2726122028
26809	0.2726116643
26810	0.272611454
26811	0.2726111918
26812	0.272610767
26813	0.2726090998
26814	0.2726088119
26815	0.2726083002
26816	0.2726082072
26817	0.2726077597
26818	0.2726074117
26819	0.272606678
26820	0.2726066772
26821	0.2726066521
26822	0.2726064601
26823	0.2726063842
26824	0.2726061606
26825	0.2726052941
26826	0.2726045466
26827	0.2726041997
26828	0.2726038122
26829	0.2726036712
26830	0.2726035069
26831	0.2726023309
26832	0.2726011769
26833	0.272601042
26834	0.2726007681
26835	0.2725999783
26836	0.2725991407
26837	0.2725988208
26838	0.2725986288
26839	0.2725984492
26840	0.2725983252
26841	0.2725981381
26842	0.2725978431
26843	0.2725972988
26844	0.27259687
26845	0.2725967899
26846	0.2725966923
26847	0.2725963837
26848	0.2725955489
26849	0.2725952892
26850	0.2725946018
26851	0.272594422
26852	0.2725941706
26853	0.2725940568
26854	0.2725930714
26855	0.2725925577
26856	0.2725921503
26857	0.2725911277
26858	0.2725909198
26859	0.2725907404
26860	0.2725907017
26861	0.2725906368
26862	0.2725903928
26863	0.2725898413
26864	0.2725893
26865	0.2725885667
26866	0.2725880481
26867	0.2725872473
26868	0.2725869541
26869	0.2725864264
26870	0.2725859166
26871	0.2725850755
26872	0.2725850089
26873	0.2725846495
26874	0.272583471
26875	0.272583451
26876	0.2725831661
26877	0.2725830736
26878	0.2725819871
26879	0.2725818586
26880	0.2725816397
26881	0.2725812638
26882	0.2725811203
26883	0.2725796739
26884	0.2725793998
26885	0.2725792326
26886	0.2725789181
26887	0.2725786662
26888	0.2725775052
26889	0.2725770794
26890	0.2725766688
26891	0.2725764906
26892	0.2725758335
26893	0.272574903
26894	0.2725747336
26895	0.2725744131
26896	0.272574193
26897	0.2725739847
26898	0.2725735756
26899	0.2725734359
26900	0.2725728246
26901	0.2725726979
26902	0.2725722997
26903	0.2725716696
26904	0.2725715351
26905	0.2725714678
26906	0.2725713036
26907	0.2725710499
26908	0.2725704672
26909	0.2725698783
26910	0.2725696618
26911	0.272569476
26912	0.2725694121
26913	0.2725687596
26914	0.2725685233
26915	0.2725679278
26916	0.2725679149
26917	0.2725677876
26918	0.2725676815
26919	0.2725673204
26920	0.2725669365
26921	0.2725667908
26922	0.2725661775
26923	0.2725656216
26924	0.2725654013
26925	0.2725637673
26926	0.2725631413
26927	0.2725630088
26928	0.2725625132
26929	0.2725620665
26930	0.272561691
26931	0.2725607295
26932	0.2725605519
26933	0.2725603968
26934	0.2725602782
26935	0.2725602383
26936	0.2725600761
26937	0.2725599462
26938	0.2725596159
26939	0.2725594688
26940	0.272558939
26941	0.2725586084
26942	0.2725581773
26943	0.2725575594
26944	0.2725560403
26945	0.2725557823
26946	0.2725557481
26947	0.2725546985
26948	0.272554545
26949	0.2725537852
26950	0.2725534804
26951	0.2725530891
26952	0.2725527172
26953	0.2725519958
26954	0.2725517769
26955	0.2725516896
26956	0.2725513375
26957	0.2725505967
26958	0.2725502145
26959	0.2725497871
26960	0.2725490281
26961	0.2725487002
26962	0.2725480642
26963	0.2725479182
26964	0.2725478612
26965	0.2725473642
26966	0.2725472221
26967	0.2725469003
26968	0.2725467242
26969	0.2725464574
26970	0.2725462988
26971	0.2725460323
26972	0.2725459136
26973	0.2725457555
26974	0.272545509
26975	0.2725450541
26976	0.2725445004
26977	0.2725437642
26978	0.2725435266
26979	0.2725432684
26980	0.2725426218
26981	0.2725423105
26982	0.2725422905
26983	0.2725422013
26984	0.2725421682
26985	0.2725421048
26986	0.2725419629
26987	0.2725415962
26988	0.2725405171
26989	0.272540229
26990	0.2725397818
26991	0.2725390064
26992	0.2725388867
26993	0.2725387589
26994	0.2725384859
26995	0.2725377072
26996	0.2725373596
26997	0.2725368929
26998	0.2725363741
26999	0.2725361774
27000	0.272535861
27001	0.2725351111
27002	0.2725344855
27003	0.2725339808
27004	0.2725333241
27005	0.2725331276
27006	0.2725328159
27007	0.2725325545
27008	0.2725322921
27009	0.2725320923
27010	0.2725319636
27011	0.272531326
27012	0.2725309423
27013	0.2725305949
27014	0.2725301387
27015	0.2725291835
27016	0.2725289408
27017	0.2725285028
27018	0.2725282573
27019	0.2725280659
27020	0.2725272883
27021	0.2725269075
27022	0.2725260995
27023	0.2725251988
27024	0.2725249602
27025	0.272524875
27026	0.2725246841
27027	0.2725245554
27028	0.2725244046
27029	0.2725243144
27030	0.2725242326
27031	0.2725241321
27032	0.272523443
27033	0.2725231685
27034	0.2725229943
27035	0.2725227693
27036	0.2725226952
27037	0.272522451
27038	0.2725222209
27039	0.2725221394
27040	0.2725217605
27041	0.2725214965
27042	0.2725204136
27043	0.272520361
27044	0.2725201981
27045	0.2725200406
27046	0.2725198406
27047	0.2725197519
27048	0.2725194309
27049	0.2725189839
27050	0.2725188496
27051	0.272518571
27052	0.2725175424
27053	0.2725171904
27054	0.2725168675
27055	0.2725166417
27056	0.2725164737
27057	0.2725163153
27058	0.2725161225
27059	0.2725157161
27060	0.2725154734
27061	0.2725152278
27062	0.2725147287
27063	0.272514572
27064	0.2725139507
27065	0.2725137523
27066	0.2725126831
27067	0.2725124087
27068	0.2725121007
27069	0.2725117318
27070	0.2725112656
27071	0.2725106899
27072	0.2725104364
27073	0.2725100121
27074	0.2725088375
27075	0.2725078127
27076	0.2725072764
27077	0.2725071612
27078	0.2725069721
27079	0.2725069017
27080	0.27250642
27081	0.2725059861
27082	0.2725054742
27083	0.2725049108
27084	0.272504768
27085	0.2725043782
27086	0.2725043464
27087	0.2725040988
27088	0.2725039438
27089	0.2725037624
27090	0.2725037288
27091	0.2725035973
27092	0.2725034995
27093	0.2725032823
27094	0.2725030744
27095	0.2725026149
27096	0.2725020456
27097	0.2725016276
27098	0.2725015989
27099	0.272501279
27100	0.2725009683
27101	0.2725008245
27102	0.2725005541
27103	0.2725003785
27104	0.272500298
27105	0.2725002748
27106	0.2725001594
27107	0.2724993572
27108	0.2724990926
27109	0.2724975013
27110	0.2724969251
27111	0.272496748
27112	0.27249646
27113	0.2724958492
27114	0.2724957172
27115	0.2724947113
27116	0.272494079
27117	0.2724930526
27118	0.2724920102
27119	0.2724912706
27120	0.2724905308
27121	0.2724899706
27122	0.2724898937
27123	0.2724897915
27124	0.2724894402
27125	0.2724889569
27126	0.2724886955
27127	0.2724881392
27128	0.2724875656
27129	0.2724872484
27130	0.272486969
27131	0.2724865694
27132	0.272486224
27133	0.2724860913
27134	0.2724858519
27135	0.2724853741
27136	0.2724847694
27137	0.2724845595
27138	0.2724841891
27139	0.2724839902
27140	0.2724839103
27141	0.2724833559
27142	0.2724823865
27143	0.2724822793
27144	0.2724819253
27145	0.2724818718
27146	0.2724802044
27147	0.2724799724
27148	0.2724798015
27149	0.2724797415
27150	0.2724791111
27151	0.272478916
27152	0.2724788952
27153	0.2724782927
27154	0.2724781347
27155	0.2724778727
27156	0.2724776232
27157	0.2724775586
27158	0.2724775039
27159	0.2724772004
27160	0.2724767272
27161	0.2724761965
27162	0.2724758755
27163	0.2724758462
27164	0.2724756525
27165	0.2724750716
27166	0.2724749309
27167	0.2724744529
27168	0.2724736548
27169	0.2724733693
27170	0.2724729756
27171	0.2724726438
27172	0.2724725077
27173	0.2724723105
27174	0.2724719532
27175	0.272471597
27176	0.2724712251
27177	0.2724711966
27178	0.2724707701
27179	0.2724706334
27180	0.2724703128
27181	0.2724685891
27182	0.2724684892
27183	0.2724683439
27184	0.2724682777
27185	0.2724680087
27186	0.2724677685
27187	0.2724675968
27188	0.2724673537
27189	0.2724672159
27190	0.2724670403
27191	0.2724663799
27192	0.2724654373
27193	0.2724645667
27194	0.2724642803
27195	0.272463779
27196	0.2724627472
27197	0.2724625085
27198	0.2724621668
27199	0.2724619047
27200	0.2724617212
27201	0.2724612996
27202	0.2724605332
27203	0.2724603687
27204	0.2724602415
27205	0.2724597869
27206	0.272459698
27207	0.2724596326
27208	0.2724591532
27209	0.2724583425
27210	0.272457696
27211	0.2724569604
27212	0.2724566162
27213	0.2724563664
27214	0.2724557783
27215	0.2724556988
27216	0.2724554191
27217	0.2724553645
27218	0.272455338
27219	0.272455141
27220	0.2724550706
27221	0.2724542906
27222	0.2724536688
27223	0.2724533864
27224	0.2724531708
27225	0.2724530182
27226	0.2724528908
27227	0.2724528182
27228	0.272451899
27229	0.2724514598
27230	0.2724510232
27231	0.2724507683
27232	0.2724505679
27233	0.2724503029
27234	0.2724495814
27235	0.2724495561
27236	0.2724490237
27237	0.2724486856
27238	0.2724484457
27239	0.2724478042
27240	0.2724472746
27241	0.2724472067
27242	0.2724471001
27243	0.2724467962
27244	0.2724466441
27245	0.2724465162
27246	0.2724451237
27247	0.2724442157
27248	0.2724440445
27249	0.2724436864
27250	0.2724420108
27251	0.2724418315
27252	0.2724416574
27253	0.2724415004
27254	0.2724410382
27255	0.2724403372
27256	0.2724400422
27257	0.2724398848
27258	0.2724396515
27259	0.2724395647
27260	0.2724393725
27261	0.2724391111
27262	0.2724388166
27263	0.2724386372
27264	0.272437172
27265	0.2724367134
27266	0.2724365809
27267	0.2724363978
27268	0.2724361334
27269	0.2724356711
27270	0.2724348781
27271	0.2724345424
27272	0.2724343411
27273	0.272433823
27274	0.2724337991
27275	0.2724335678
27276	0.2724328409
27277	0.2724325846
27278	0.2724324376
27279	0.2724323593
27280	0.2724320775
27281	0.2724319875
27282	0.2724319417
27283	0.2724316089
27284	0.2724315323
27285	0.2724312302
27286	0.2724310601
27287	0.2724306814
27288	0.2724305336
27289	0.2724299596
27290	0.2724289785
27291	0.2724282846
27292	0.2724279268
27293	0.272426933
27294	0.2724261988
27295	0.2724258352
27296	0.2724256644
27297	0.2724255066
27298	0.2724253657
27299	0.2724250822
27300	0.2724242103
27301	0.2724238579
27302	0.2724228774
27303	0.2724224217
27304	0.2724221946
27305	0.2724220026
27306	0.2724216784
27307	0.2724214352
27308	0.2724207126
27309	0.272420139
27310	0.2724198637
27311	0.2724194111
27312	0.2724189448
27313	0.2724182991
27314	0.2724181761
27315	0.2724180423
27316	0.2724176293
27317	0.2724172482
27318	0.2724169326
27319	0.2724160074
27320	0.2724154374
27321	0.2724153058
27322	0.2724151268
27323	0.2724150104
27324	0.2724145317
27325	0.2724140327
27326	0.2724132862
27327	0.2724124225
27328	0.2724122644
27329	0.2724114753
27330	0.272411242
27331	0.2724105369
27332	0.2724102362
27333	0.2724097216
27334	0.2724094718
27335	0.2724092031
27336	0.2724085058
27337	0.2724084888
27338	0.2724083876
27339	0.2724078152
27340	0.2724070475
27341	0.2724067122
27342	0.2724058632
27343	0.2724056416
27344	0.2724055425
27345	0.2724052609
27346	0.2724050173
27347	0.2724046514
27348	0.2724040738
27349	0.2724033415
27350	0.2724029924
27351	0.2724027661
27352	0.2724026627
27353	0.2724023755
27354	0.2724017352
27355	0.2724016768
27356	0.2724013589
27357	0.272400877
27358	0.2724003068
27359	0.2724000514
27360	0.2723992678
27361	0.2723990939
27362	0.2723990161
27363	0.2723986253
27364	0.2723979252
27365	0.2723976269
27366	0.2723972735
27367	0.2723971186
27368	0.2723963937
27369	0.2723961006
27370	0.2723956718
27371	0.2723954675
27372	0.2723951518
27373	0.2723947645
27374	0.2723947222
27375	0.2723940134
27376	0.2723935323
27377	0.2723934598
27378	0.2723926865
27379	0.272392132
27380	0.2723920671
27381	0.2723919608
27382	0.2723905322
27383	0.2723902367
27384	0.2723895979
27385	0.2723892618
27386	0.2723887252
27387	0.2723882531
27388	0.272388071
